RFI_ID,Project_ID,RFI_Title,Discipline,Submitted_Date,Required_Response_Date,Response_Date,RFI_Status,Response_Days,Responsible_Party,Cost_Impact,Schedule_Impact_Days,Priority
RFI-01364,PRJ-069,Fire Protection clarification item 1364,Fire Protection,2024-12-20,2024-12-30,2025-01-14,Answered,25,Designer,1300,3,Normal
RFI-01365,PRJ-069,Civil clarification item 1365,Civil,2025-11-30,2025-12-07,,Open,,Designer,0,0,High
RFI-01366,PRJ-069,Plumbing clarification item 1366,Plumbing,2025-10-31,2025-11-10,,Open,,Designer,0,0,Normal
RFI-01367,PRJ-069,Architectural clarification item 1367,Architectural,2025-09-29,2025-10-09,2025-10-19,Closed,20,Owner,0,0,Normal
RFI-01368,PRJ-069,Structural clarification item 1368,Structural,2025-08-09,2025-08-19,2025-08-28,Answered,19,Owner,287900,6,Normal
RFI-01369,PRJ-069,General clarification item 1369,General,2025-09-19,2025-09-29,2025-10-14,Closed,25,Owner,0,0,Normal
RFI-01370,PRJ-069,Plumbing clarification item 1370,Plumbing,2024-11-19,2024-11-26,2024-12-02,Answered,13,External,51700,0,High
RFI-01371,PRJ-069,Architectural clarification item 1371,Architectural,2024-11-07,2024-11-17,2024-12-10,Closed,33,Designer,0,0,Normal
RFI-01372,PRJ-069,Plumbing clarification item 1372,Plumbing,2025-08-08,2025-08-18,2025-08-21,Closed,13 days,Contractor,0,0,Normal
RFI-01373,PRJ-069,Architectural clarification item 1373,Architectural,2025-08-08,2025-08-15,2025-08-28,Answered,20,Designer,0,0,High
RFI-01374,PRJ-069,Mechanical clarification item 1374,Mechanical,2024-12-11,2024-12-21,2024-12-28,Answered,17,Designer,15900,5,Normal
RFI-01375,PRJ-069,Plumbing clarification item 1375,Plumbing,2024-11-18,2024-11-28,2024-11-26,Closed,8,Designer,15700,6,Normal
RFI-01376,PRJ-069,Plumbing clarification item 1376,Plumbing,2024-10-05,2024-10-15,2024-10-25,Answered,20,Designer,0,0,Normal
RFI-01377,PRJ-069,Structural clarification item 1377,Structural,2025-04-17,2025-04-24,2025-05-21,Closed,34,External,0,0,High
RFI-01378,PRJ-069,Plumbing clarification item 1378,Plumbing,2025-06-22,2025-07-02,2025-07-03,Answered,11,Contractor,44300,6,Normal
RFI-01379,PRJ-069,Architectural clarification item 1379,Architectural,2025-12-21,2025-12-31,,Open,,Designer,6300,1,Normal
RFI-01380,PRJ-069,Plumbing clarification item 1380,Plumbing,2024-10-21,2024-11-04,2024-11-20,Closed,30,Contractor,0,0,Low
RFI-01381,PRJ-070,Mechanical clarification item 1381,Mechanical,2025-12-29,2026-01-05,2026-01-12,Closed,14,Owner,0,0,High
RFI-01382,PRJ-070,Plumbing clarification item 1382,Plumbing,2024-04-02,2024-04-12,,Open,,Designer,0,0,Normal
RFI-01383,PRJ-070,Mechanical clarification item 1383,mechanical,2025-11-27,2025-12-07,2025-12-21,Answered,24,Designer,83500,2,Normal
RFI-01384,PRJ-070,Architectural clarification item 1384,Architectural,2024-10-24,2024-10-31,,Open,,External,0,0,High
RFI-01385,PRJ-070,Mechanical clarification item 1385,Mechanical,2025-05-23,2025-05-30,,Open,,External,24100,4,High
RFI-01386,PRJ-070,General clarification item 1386,General,2024-10-24,2024-11-03,2024-11-12,Answered,19,Designer,19200,9,Normal
RFI-01387,PRJ-070,Architectural clarification item 1387,Architectural,2025-07-04,2025-07-11,,Open,,Owner,0,0,High
RFI-01388,PRJ-070,Electrical clarification item 1388,Electrical,2023-12-21,2023-12-28,2023-12-31,Answered,10,Designer,31300,7,High
RFI-01389,PRJ-070,Architectural clarification item 1389,Architectural,2023-08-31,2023-09-10,2023-09-25,Closed,25,Designer,0,0,Normal
RFI-01390,PRJ-070,Structural clarification item 1390,Structural,2025-04-28,2025-05-08,2025-05-15,Answered,17,Owner,0,0,Normal
RFI-01391,PRJ-070,Architectural clarification item 1391,Architectural,2024-11-09,2024-11-19,2024-12-09,Answered,30,Owner,17000,3,Normal
RFI-01392,PRJ-070,Architectural clarification item 1392,Architectural,2024-06-30,2024-07-03,,Open,,Contractor,0,0,Critical
RFI-01393,PRJ-070,General clarification item 1393,General,2025-02-15,2025-03-01,2025-03-12,Answered,25,External,0,0,Low
RFI-01394,PRJ-070,Mechanical clarification item 1394,Mechanical,2023-09-07,2023-09-17,2023-09-24,Answered,17,Designer,0,0,Normal
RFI-01395,PRJ-070,Mechanical clarification item 1395,Mechanical,2024-08-11,2024-08-18,2024-09-04,Closed,24,Designer,0,0,High
RFI-01396,PRJ-070,Civil clarification item 1396,Civil,2025-07-13,2025-07-23,2025-07-25,Closed,12,Owner,0,0,Normal
RFI-01397,PRJ-070,Electrical clarification item 1397,Electrical,2024-02-19,2024-02-29,2024-03-13,Closed,23,Designer,0,0,Normal
RFI-01398,PRJ-070,Mechanical clarification item 1398,Mechanical,2024-10-13,2024-10-23,2024-11-10,Answered,28,Designer,0,0,Normal
RFI-01399,PRJ-070,Fire Protection clarification item 1399,Fire Protection,2023-09-05,2023-09-12,2023-09-07,Answered,2,Contractor,0,0,High
RFI-01400,PRJ-070,Mechanical clarification item 1400,Mechanical,2023-07-23,2023-08-02,2023-08-17,Answered,25,Contractor,0,0,Normal
RFI-01401,PRJ-070,Structural clarification item 1401,Structural,2023-09-17,2023-10-01,2023-10-16,Answered,29,Designer,0,0,Low
RFI-01402,PRJ-070,General clarification item 1402,General,2024-12-27,2025-01-10,2025-01-17,Answered,21,External,10800,0,Low
RFI-01403,PRJ-071,Plumbing clarification item 1403,Plumbing,2025-03-10,2025-03-20,,Open,,Designer,0,0,Normal
RFI-01404,PRJ-071,General clarification item 1404,General,2025-10-02,2025-10-12,2025-10-19,Answered,17,Contractor,0,0,Normal
RFI-01405,PRJ-071,Electrical clarification item 1405,Electrical,2025-11-15,2025-11-29,,Open,,Designer,0,0,Low
RFI-01406,PRJ-071,Mechanical clarification item 1406,Mechanical,2025-11-03,2025-11-13,,Open,,Contractor,5500,3,Normal
RFI-01407,PRJ-071,General clarification item 1407,General ,2025-08-04,2025-08-14,2025-08-19,Answered,15,Designer,0,0,Normal
RFI-01408,PRJ-071,Architectural clarification item 1408,Architectural,2025-12-18,2025-12-28,2026-01-02,Answered,15,Owner,0,0,Normal
RFI-01409,PRJ-071,Mechanical clarification item 1409,Mechanical,2024-12-17,2024-12-27,2025-01-13,Answered,27,Contractor,0,0,Normal
RFI-01410,PRJ-071,Structural clarification item 1410,Structural,2025-07-19,2025-07-26,2025-08-02,Answered,14,Designer,75500,0,High
RFI-01411,PRJ-071,General clarification item 1411,General,2024-12-14,2024-12-24,,Open,,Owner,11700,3,Normal
RFI-01412,PRJ-071,Plumbing clarification item 1412,Plumbing,2024-09-30,2024-10-03,2024-10-12,Closed,12,Owner,0,0,Critical
RFI-01413,PRJ-071,Civil clarification item 1413,Civil,2024-07-31,2024-08-10,2024-08-19,Closed,19,External,0,0,Normal
RFI-01414,PRJ-071,Civil clarification item 1414,Civil,2025-02-19,2025-02-22,2025-03-01,Answered,10,Designer,0,0,Critical
RFI-01415,PRJ-071,Electrical clarification item 1415,Electrical,2025-12-24,2026-01-03,2026-01-12,Closed,19,Contractor,0,0,Normal
RFI-01416,PRJ-071,General clarification item 1416,General,2024-11-18,2024-11-28,2024-12-15,Closed,27,Contractor,63800,1,Normal
RFI-01417,PRJ-071,Civil clarification item 1417,Civil,2025-08-31,2025-09-03,2025-09-01,Answered,1,Contractor,0,0,Critical
RFI-01418,PRJ-071,Architectural clarification item 1418,Architectural,2025-03-08,2025-03-18,2025-03-26,Answered,18,Contractor,20000,0,Normal
RFI-01419,PRJ-071,Architectural clarification item 1419,Architectural,2025-07-10,2025-07-20,2025-07-24,Answered,14,Owner,0,0,Normal
RFI-01420,PRJ-071,Architectural clarification item 1420,Architectural,2024-12-03,2024-12-13,,open,,External,102600,3,Normal
RFI-01421,PRJ-071,Architectural clarification item 1421,Architectural,2024-11-25,2024-12-02,2024-12-07,Answered,12,Designer,20500,4,High
RFI-01422,PRJ-071,General clarification item 1422,General,2024-08-22,2024-09-01,2024-09-03,Answered,12,External,0,0,Normal
RFI-01423,PRJ-071,Civil clarification item 1423,Civil,2025-03-11,2025-03-21,2025-03-25,Answered,14,Owner,0,0,Normal
RFI-01424,PRJ-071,Electrical clarification item 1424,Electrical,2024-10-14,2024-10-24,2024-10-30,Answered,16,Designer,0,0,Normal
RFI-01425,PRJ-071,Civil clarification item 1425,Civil,2025-12-28,2026-01-04,,Open,,Designer,8500,0,High
RFI-01426,PRJ-071,Architectural clarification item 1426,Architectural,2025-10-22,2025-11-01,2025-11-09,Closed,18,Contractor,0,0,Normal
RFI-01427,PRJ-071,Civil clarification item 1427,Civil,2024-07-01,2024-07-11,,Open,,Designer,0,0,Normal
RFI-01428,PRJ-072,Structural clarification item 1428,Structural,2022-10-04,2022-10-11,2022-10-22,Answered,18,Designer,0,0,High
RFI-01429,PRJ-072,Electrical clarification item 1429,Electrical,2023-12-14,2023-12-28,2023-12-23,Closed,9,Owner,0,0,Low
RFI-01430,PRJ-072,Electrical clarification item 1430,Electrical,2024-04-30,2024-05-14,2024-05-21,Answered,21,Designer,0,0,Low
RFI-01431,PRJ-072,Electrical clarification item 1431,Electrical,2024-11-09,2024-11-19,2024-12-01,Closed,22,Designer,0,0,Normal
RFI-01432,PRJ-072,Fire Protection clarification item 1432,Fire Protection,2023-02-12,2023-02-19,2023-02-22,Closed,10,Contractor,0,0,High
RFI-01433,PRJ-072,Electrical clarification item 1433,Electrical,2025-02-02,2025-02-05,2025-02-14,Answered,12,Contractor,0,0,Critical
RFI-01434,PRJ-072,Fire Protection clarification item 1434,Fire Protection,2023-02-19,2023-03-01,2023-03-10,Closed,19,Owner,0,0,Normal
RFI-01435,PRJ-072,Mechanical clarification item 1435,Mechanical,2024-05-28,2024-05-31,2024-06-12,Answered,15,Owner,0,0,Critical
RFI-01436,PRJ-072,Architectural clarification item 1436,Architectural,2025-02-07,2025-02-17,2025-02-28,Closed,21,Owner,0,0,Normal
RFI-01437,PRJ-072,Architectural clarification item 1437,Architectural,2024-12-09,2024-12-19,,Open,,Designer,0,0,Normal
RFI-01438,PRJ-072,Architectural clarification item 1438,Architectural,2024-01-03,2024-01-13,2024-01-14,Closed,11,Designer,10700,1,Normal
RFI-01439,PRJ-072,Architectural clarification item 1439,Architectural,2022-11-02,2022-11-12,2022-11-21,Answered,19,Owner,0,0,Normal
RFI-01440,PRJ-072,Mechanical clarification item 1440,Mechanical,2024-10-08,2024-10-15,,Open,,Designer,12900,0,High
RFI-01441,PRJ-072,Mechanical clarification item 1441,Mechanical,2024-01-25,2024-01-28,2024-02-14,Answered,20,Designer,0,0,Critical
RFI-01442,PRJ-072,Electrical clarification item 1442,Electrical,2023-09-13,2023-09-23,2023-10-07,Closed,24,Designer,14000,3,Normal
RFI-01443,PRJ-072,Plumbing clarification item 1443,Plumbing,2023-11-13,2023-11-23,2023-12-01,Closed,18,Designer,0,0,Normal
RFI-01444,PRJ-072,Mechanical clarification item 1444,Mechanical,2024-02-22,2024-03-03,2024-03-07,Closed,14,Designer,0,0,Normal
RFI-01445,PRJ-072,Electrical clarification item 1445,Electrical,2023-12-25,2024-01-01,2024-01-21,Closed,27,Designer,0,0,High
RFI-01446,PRJ-072,Architectural clarification item 1446,Architectural,2023-09-03,2023-09-13,2023-09-27,Closed,24,Designer,7700,2,Normal
RFI-01447,PRJ-072,General clarification item 1447,General,2023-02-02,2023-02-12,2023-02-21,Closed,19,Contractor,0,0,Normal
RFI-01448,PRJ-073,Plumbing clarification item 1448,Plumbing,2025-06-19,2025-06-26,2025-06-29,Answered,10,Designer,0,0,High
RFI-01449,PRJ-073,Architectural clarification item 1449,Architectural,2024-01-06,2024-01-16,,Open,,Owner,3900,3,Normal
RFI-01450,PRJ-073,Mechanical clarification item 1450,Mechanical,2025-01-22,2025-02-01,2025-02-02,Answered,11,Designer,0,0,Normal
RFI-01451,PRJ-073,Architectural clarification item 1451,Architectural,2025-12-01,2025-12-11,2025-12-16,Answered,15,Designer,0,0,Normal
RFI-01452,PRJ-073,Electrical clarification item 1452,Electrical,2024-05-20,2024-05-30,2024-06-03,Closed,14,Owner,17100,0,Normal
RFI-01453,PRJ-073,Civil clarification item 1453,Civil,2025-03-22,2025-03-29,2025-04-04,Answered,13,Contractor,0,0,High
RFI-01454,PRJ-073,Mechanical clarification item 1454,Mechanical,2025-11-07,2025-11-10,2025-11-17,Answered,10,Designer,0,0,Critical
RFI-01455,PRJ-073,Structural clarification item 1455,Structural,2024-02-12,2024-02-22,2024-03-01,Closed,18,Designer,0,0,Normal
RFI-01456,PRJ-073,Plumbing clarification item 1456,Plumbing,2024-01-16,2024-01-23,2024-02-06,Answered,21,Owner,16600,3,High
RFI-01457,PRJ-073,Civil clarification item 1457,Civil,3/25/24,2024-04-08,2024-04-18,Answered,24,Owner,0,0,Low
RFI-01458,PRJ-073,Electrical clarification item 1458,Electrical,2024-02-27,2024-03-08,2024-03-20,Answered,22,Contractor,0,0,Normal
RFI-01459,PRJ-073,Civil clarification item 1459,Civil,2025-01-31,2025-02-10,2025-02-14,Closed,14,Owner,0,0,Normal
RFI-01460,PRJ-073,Architectural clarification item 1460,Architectural,2025-02-11,2025-02-21,2025-02-24,Answered,13,Owner,0,0,Normal
RFI-01461,PRJ-073,General clarification item 1461,General,2024-08-25,2024-08-28,2024-09-04,Closed,10,Contractor,0,0,Critical
RFI-01462,PRJ-073,Fire Protection clarification item 1462,Fire Protection,2025-10-25,2025-10-28,2025-11-03,Answered,9,Designer,4100,7,Critical
RFI-01463,PRJ-073,Plumbing clarification item 1463,Plumbing,2024-12-20,2024-12-27,2024-12-30,Closed,10,Contractor,0,0,High
RFI-01464,PRJ-073,Architectural clarification item 1464,Architectural,2024-10-26,2024-11-09,2024-11-24,Closed,29,Owner,0,0,Low
RFI-01465,PRJ-073,Architectural clarification item 1465,Architectural,2025-06-30,2025-07-10,2025-07-20,Closed,20,Owner,0,0,Normal
RFI-01466,PRJ-074,Mechanical clarification item 1466,Mechanical,2022-08-18,2022-08-25,,Open,,Designer,0,0,High
RFI-01467,PRJ-074,Civil clarification item 1467,Civil,2022-08-11,2022-08-21,,Open,,Designer,3300,6,Normal
RFI-01468,PRJ-074,Structural clarification item 1468,Structural,2024-08-13,2024-08-20,2024-08-25,Answered,12,Contractor,0,0,High
RFI-01469,PRJ-074,Mechanical clarification item 1469,Mechanical,2023-05-18,2023-05-25,2023-06-06,Answered,19,Designer,0,0,High
RFI-01470,PRJ-074,Mechanical clarification item 1470,Mechanical,2022-03-13,2022-03-16,2022-03-26,Answered,13,Owner,0,0,Critical
RFI-01471,PRJ-074,Architectural clarification item 1471,Architectural,2023-05-02,2023-05-12,2023-05-22,Closed,20,Contractor,9200,7,Normal
RFI-01472,PRJ-074,Civil clarification item 1472,Civil,2024-09-07,2024-09-14,2024-10-01,Answered,24,Owner,13200,7,High
RFI-01473,PRJ-074,Electrical clarification item 1473,Electrical,2023-04-14,2023-04-28,2023-05-16,Answered,32,Contractor,0,0,Low
RFI-01474,PRJ-074,Architectural clarification item 1474,Architectural,2024-10-30,2024-11-06,2024-11-18,Answered,19,Designer,0,0,High
RFI-01475,PRJ-074,General clarification item 1475,General,2023-07-27,2023-08-03,2023-08-16,Answered,20,Owner,44100,2,High
RFI-01476,PRJ-074,Electrical clarification item 1476,Electrical,2023-07-05,2023-07-15,2023-07-26,Answered,21,External,0,0,Normal
RFI-01477,PRJ-074,Mechanical clarification item 1477,Mechanical,2023-02-19,2023-03-01,2023-03-14,Answered,23,Designer,0,0,Normal
RFI-01478,PRJ-074,Civil clarification item 1478,Civil,2022-08-11,2022-08-21,,Open,,Designer,10400,6,Normal
RFI-01479,PRJ-074,Structural clarification item 1479,Structural,2025-03-24,2025-04-07,2025-04-17,Closed,24,Designer,0,0,Low
RFI-01480,PRJ-074,Electrical clarification item 1480,Electrical,2025-04-15,2025-04-25,2025-04-30,Answered,15,External,0,0,Normal
RFI-01481,PRJ-074,Structural clarification item 1481,Structural,2025-03-05,2025-03-15,2025-03-24,Answered,19,Designer,0,0,Normal
RFI-01482,PRJ-074,Electrical clarification item 1482,Electrical,2023-05-10,2023-05-17,,Open,,Contractor,36700,8,High
RFI-01483,PRJ-074,Civil clarification item 1483,Civil,2022-04-06,2022-04-16,2022-04-20,Answered,14,External,0,0,Normal
RFI-01484,PRJ-074,Plumbing clarification item 1484,Plumbing,2022-04-10,2022-04-20,2022-05-01,Answered,21,Designer,0,0,Normal
RFI-01485,PRJ-074,Plumbing clarification item 1485,Plumbing,2024-12-11,2024-12-25,2024-12-30,Answered,19,Owner,53800,1,Low
RFI-01486,PRJ-074,Architectural clarification item 1486,Architectural,2022-12-21,2022-12-31,2023-01-06,Closed,16,Designer,0,0,Normal
RFI-01487,PRJ-075,Plumbing clarification item 1487,Plumbing,2025-12-01,2025-12-08,,Open,,Designer,0,0,High
RFI-01488,PRJ-075,Fire Protection clarification item 1488,Fire Protection,2025-10-12,2025-10-22,2025-11-09,Closed,28,Designer,0,0,Normal
RFI-01489,PRJ-075,Structural clarification item 1489,Structural,2024-07-23,2024-07-26,2024-08-15,Closed,23,Designer,0,0,Critical
RFI-01490,PRJ-075,Civil clarification item 1490,Civil,2025-04-23,2025-05-03,2025-05-11,Answered,18,External,0,0,Normal
RFI-01491,PRJ-075,Electrical clarification item 1491,Electrical,2025-01-26,2025-02-02,2025-02-12,Closed,17,Contractor,55500,10,High
RFI-01492,PRJ-075,Electrical clarification item 1492,Electrical,2023-12-21,2023-12-31,,Open,,Contractor,0,0,Normal
RFI-01493,PRJ-075,Civil clarification item 1493,Civil,2024-09-05,2024-09-15,2024-10-02,Closed,27,Designer,0,0,Normal
RFI-01494,PRJ-075,Mechanical clarification item 1494,Mechanical,2025-03-19,2025-03-29,2025-04-12,Closed,24,Contractor,0,0,Normal
RFI-01495,PRJ-075,Architectural clarification item 1495,Architectural,2025-04-06,2025-04-16,,Open,,External,1000,3,Normal
RFI-01496,PRJ-075,Structural clarification item 1496,STR,2024-09-11,2024-09-21,2024-10-01,Answered,20,Owner,0,0,Normal
RFI-01497,PRJ-075,Structural clarification item 1497,Structural,2024-01-17,2024-01-20,,Open,,Owner,4900,10,Critical
RFI-01498,PRJ-075,Fire Protection clarification item 1498,Fire Protection,2025-12-02,2025-12-12,2025-12-24,Closed,22,Contractor,0,0,Normal
RFI-01499,PRJ-075,General clarification item 1499,General,2024-07-07,2024-07-10,2024-07-22,Answered,15,Owner,0,0,Critical
RFI-01500,PRJ-075,Architectural clarification item 1500,Architectural,2024-06-06,2024-06-16,2024-06-26,Answered,20,Contractor,17400,4,Normal
RFI-01501,PRJ-075,Structural clarification item 1501,Structural,2024-10-25,2024-11-01,2024-11-12,Answered,18,Designer,0,0,High
RFI-01502,PRJ-075,Civil clarification item 1502,Civil,2025-01-04,2025-01-14,,Open,,External,0,0,Normal
RFI-01503,PRJ-075,Structural clarification item 1503,Structural,2024-09-21,2024-09-28,,Open,,Designer,0,0,High
RFI-01504,PRJ-075,Structural clarification item 1504,Structural,2024-03-18,2024-03-28,2024-04-11,Answered,24,Designer,0,0,Normal
RFI-01505,PRJ-075,Plumbing clarification item 1505,Plumbing,2024-10-08,2024-10-18,2024-10-26,Answered,18,Contractor,2400,5,Normal
RFI-01506,PRJ-075,Electrical clarification item 1506,Electrical,2024-07-07,2024-07-14,2024-08-04,Answered,28,Designer,0,0,High
RFI-01507,PRJ-075,Mechanical clarification item 1507,Mechanical,2024-04-12,2024-04-22,2024-04-26,Answered,14,Contractor,0,0,Normal
RFI-01508,PRJ-075,Electrical clarification item 1508,Electrical,2025-12-18,2026-01-01,,Open,,Owner,18500,7,Low
RFI-01509,PRJ-075,Structural clarification item 1509,Structural,2025-11-22,2025-12-02,2025-12-19,Answered,27,Designer,0,0,Normal
RFI-01510,PRJ-075,Plumbing clarification item 1510,Plumbing,2023-12-24,2024-01-03,2024-01-24,Closed,31,Designer,0,0,Normal
RFI-01511,PRJ-075,General clarification item 1511,General,2025-07-12,2025-07-26,2025-07-23,Answered,11,Designer,19800,5,Low
RFI-01512,PRJ-075,Electrical clarification item 1512,Electrical,11/06/2024,2024-11-16,2024-12-02,Closed,26,Contractor,0,0,Normal
RFI-01513,PRJ-075,Civil clarification item 1513,Civil,2024-03-08,2024-03-11,2024-03-24,Answered,16,Designer,0,0,Critical
RFI-01514,PRJ-075,Plumbing clarification item 1514,Plumbing,2025-01-12,2025-01-22,2025-02-06,Answered,25 days,Contractor,0,0,Normal
RFI-01515,PRJ-075,Civil clarification item 1515,Civil,2024-03-20,2024-03-30,,Open,,Owner,37500,8,Normal
RFI-00156,PRJ-009,Plumbing clarification item 156,Plumbing,2023-02-12,2023-02-19,2023-02-23,Answered,11,Designer,3300,6,High
RFI-00974,PRJ-048,Mechanical clarification item 974,Mechanical,2022-02-27,2022-03-09,2022-03-09,Closed,10,Designer,0,0,Normal
