Performance_Record_ID,Project_ID,Reporting_Date,Planned_Value,Earned_Value,Actual_Cost,Percent_Complete,Committed_Cost,Contingency_Used,Forecast_End_Date,Open_RFI_Count,Pending_CO_Value,Approved_CO_Value
PERF-001650,PRJ-072,2023-04-30,14309800,12785600,13746600,25.9,22401200,637900,2024-08-29,0,0,154400
PERF-001651,PRJ-072,2023-05-31,17261200,15471600,16430300,31.3,27922600,637900,2024-09-02,0,0,154400
PERF-001652,PRJ-072,2023-06-30,20221400,18184600,19224100,36.8,27922600,859200,2024-09-05,0,0,306100
PERF-001653,PRJ-072,2023-07-31,23343700,21069500,22441300,42.6,32332100,1048100,2024-09-09,0,0,419300
PERF-001654,PRJ-072,2023-08-31,26485700,24000400,26252400,48.6,33395600,1200400,2024-09-12,0,125300,419300
PERF-001655,PRJ-072,2023-09-30,29502500,26845700,29036900,54.3,39614400,1334000,2024-09-16,1,125300,419300
PERF-001656,PRJ-072,2023-10-31,32551200,29759000,32398800,60.2,39857600,1366100,2024-09-20,0,125300,613000
PERF-001657,PRJ-072,2023-11-30,35392900,32517700,35400800,65.8,49416100,1366100,2024-09-23,1,125300,613000
PERF-001658,PRJ-072,2023-12-31,38173100,35269700,39212000,71.4,53310000,1601400,2024-09-27,1,125300,613000
PERF-001659,PRJ-072,2024-01-31,40749800,37884700,41788100,76.7,54257200,1601400,2024-09-30,1,125300,613000
PERF-001660,PRJ-072,2024-02-29,42935900,40174200,44191300,81.3,54674100,1734700,2024-10-02,1,125300,613000
PERF-001661,PRJ-072,2024-03-31,44990100,42418700,46294100,85.8,55558200,1878600,2024-10-02,0,306800,613000
PERF-001662,PRJ-072,2024-04-30,46658200,44357000,48963700,89.7,56194200,1878600,2024-10-02,1,306800,613000
PERF-001663,PRJ-072,2024-05-31,48007600,46082400,50962100,93.2,56297800,2062200,2024-10-02,1,306800,613000
PERF-001664,PRJ-072,2024-06-30,48908900,47448900,52752300,96.0,56597200,2167900,2024-10-02,0,306800,613000
PERF-001665,PRJ-072,2024-07-31,49378200,48511600,53897300,98.2,56597200,2167900,2024-10-02,0,306800,613000
PERF-001666,PRJ-072,2024-08-31,49424500,49182400,53900800,99.5,56597200,2167900,2024-10-02,0,306800,613000
PERF-001667,PRJ-072,2024-09-30,49424500,49423500,55077200,100.0,56730600,2167900,2024-10-02,0,306800,613000
PERF-001668,PRJ-072,2024-10-31,49424500,49424500,55077200,100.0,56730600,2167900,2024-10-02,1,306800,908900
PERF-001669,PRJ-073,2023-12-31,209800,236200,239300,0.3,16352600,274300,2025-05-13,0,0,0
PERF-001670,PRJ-073,2024-01-31,1736800,1949600,1996200,2.6,17790000,475100,2025-05-13,2,0,0
PERF-001671,PRJ-073,2024-02-29,4360600,4881500,5066500,6.5,24323800,482600,2025-05-13,3,0,0
PERF-001672,PRJ-073,2024-03-31,8260400,9217700,9623400,12.4,24323800,947800,2025-05-10,2,0,0
PERF-001673,PRJ-073,2024-04-30,12934100,14384000,14686500,19.3,25781100,947800,2025-05-08,1,0,218400
PERF-001674,PRJ-073,2024-05-31,18505400,20500300,21572400,27.5,40611500,1185300,2025-05-05,2,0,218400
PERF-001675,PRJ-073,2024-06-30,24435200,26956800,28679600,36.1,47857500,1279500,2025-05-01,1,0,218400
PERF-001676,PRJ-073,2024-07-31,30931100,33959500,35242200,45.5,47857500,1561900,2025-04-28,1,0,218400
PERF-001677,PRJ-073,2024-08-31,37610500,41076200,43645600,55.1,61516100,2203200,2025-04-24,2,0,512400
PERF-001678,PRJ-073,2024-09-30,44067600,48594700,50847500,65.2,61516100,2418600,2025-04-21,1,0,512400
PERF-001679,PRJ-073,2024-10-31,50545000,55982500,57331400,75.1,75659800,2639000,2025-04-17,2,0,512400
PERF-001680,PRJ-073,2024-11-30,56445100,62524300,65123600,83.8,80002300,2957300,2025-04-15,1,0,512400
PERF-001681,PRJ-073,2024-12-31,61973400,68406400,70521400,91.7,80002300,3176900,2025-04-15,1,0,798600
PERF-001682,PRJ-073,2025-01-31,66733200,73142700,76210100,98.1,80030300,3273600,2025-04-15,3,0,798600
PERF-001683,PRJ-073,2025-02-28,70211400,74572000,77377500,100.0,80030300,3292300,2025-04-15,1,0,798600
PERF-001684,PRJ-073,2025-03-31,72975500,74572000,77377500,100.0,80030300,3486900,2025-04-15,2,0,798600
PERF-001685,PRJ-073,2025-04-30,74387300,74572000,77377500,100.0,80030300,3493200,2025-04-15,1,0,798600
PERF-001686,PRJ-074,2022-03-31,155400,132100,141400,0.2,14645100,313200,2024-09-09,0,0,0
PERF-001687,PRJ-074,2022-04-30,704700,600300,638100,0.9,15308700,358300,2024-09-09,1,0,0
PERF-001688,PRJ-074,2022-05-31,1660700,1417600,1524200,2.2,17056300,358300,2024-09-09,0,0,0
PERF-001689,PRJ-074,2022-06-30,2933400,2508900,2700700,3.8,18115900,358300,2024-09-09,0,0,0
PERF-001690,PRJ-074,2022-07-31,4577900,3923900,4213000,6.0,18115900,522000,2024-09-11,0,0,0
PERF-001691,PRJ-074,2022-08-31,6527000,5607200,5967500,8.6,21018600,522000,2024-09-13,3,0,0
PERF-001692,PRJ-074,2022-09-30,8674500,7469200,8066200,11.4,21811500,639400,2024-09-16,3,0,0
PERF-001693,PRJ-074,2022-10-31,11133900,9610900,10452700,14.7,28659200,882400,2024-09-19,3,0,0
PERF-001694,PRJ-074,2022-11-30,13718100,11871700,12976800,18.2,29591600,964100,2024-09-23,3,0,0
PERF-001695,PRJ-074,2022-12-31,16569600,14379200,15371500,22.0,31563000,964100,2024-09-26,4,0,0
PERF-001696,PRJ-074,2023-01-31,19575200,17037300,18417800,26.1,31563000,964100,2024-09-30,3,0,0
PERF-001697,PRJ-074,2023-02-28,22396900,19547600,21929300,29.9,38144500,1079000,2024-10-04,4,0,0
PERF-001698,PRJ-074,2023-03-31,25611300,22426300,24467900,34.3,43011100,1502200,2024-10-08,3,88000,0
PERF-001699,PRJ-074,2023-04-30,28784600,25289600,28073000,38.7,43011100,1615100,2024-10-13,4,88000,0
PERF-001700,PRJ-074,2023-05-31,32098800,28305300,30921200,43.3,43011100,1928500,2024-10-17,5,88000,107400
PERF-001701,PRJ-074,2023-06-30,35311500,31256600,34047400,47.8,45634300,1928500,2024-10-22,4,88000,107400
PERF-001702,PRJ-074,2023-07-31,38607200,34317100,38471600,52.5,55608500,2051100,2024-10-26,5,88000,107400
PERF-001703,PRJ-074,2023-08-31,41848300,37364800,41118800,57.2,59517500,2051100,2024-10-31,4,88000,553100
PERF-001704,PRJ-074,2023-09-30,44904100,40279600,45651600,61.6,63414300,2157600,2024-11-04,4,88000,553100
PERF-001705,PRJ-074,2023-10-31,47948700,43232600,48815000,66.1,63414300,2431100,2024-11-08,4,88000,553100
PERF-001706,PRJ-074,2023-11-30,50757100,46011100,53515100,70.4,66131300,2529400,2024-11-13,4,88000,553100
PERF-001707,PRJ-074,2023-12-31,53487000,48777000,54984900,74.6,70997100,2921900,2024-11-17,4,88000,553100
PERF-001708,PRJ-074,2024-01-31,56011700,51412400,59598800,78.6,76113700,2921900,2024-11-21,4,88000,1006900
PERF-001709,PRJ-074,2024-02-29,58160700,53738500,61220100,82.2,76712600,3174900,2024-11-22,4,88000,1006900
PERF-001710,PRJ-074,2024-03-31,60201500,56053500,65497700,85.7,77870000,3242000,2024-11-22,4,88000,1006900
PERF-001711,PRJ-074,2024-04-30,61896200,58103100,66211700,88.9,77870000,3242000,2024-11-22,4,88000,1006900
PERF-001712,PRJ-074,2024-05-31,63328000,60000600,69351000,91.8,77870000,3242000,2024-11-22,4,88000,1006900
PERF-001713,PRJ-074,2024-06-30,64376100,61601500,69646500,94.2,77870000,3518100,2024-11-22,4,88000,1006900
PERF-001714,PRJ-074,2024-07-31,65080800,62989300,73112500,96.3,78159700,3591900,2024-11-22,4,88000,1006900
PERF-001715,PRJ-074,2024-08-31,65370600,64082500,75416000,98.0,79246800,3591900,2024-11-22,4,88000,1006900
PERF-001716,PRJ-074,2024-09-30,65376400,64837600,75416000,99.2,79246800,3787500,2024-11-22,5,88000,1006900
PERF-001717,PRJ-074,2024-10-31,65376400,65281600,75939400,99.9,79246800,3787500,2024-11-22,5,88000,1006900
PERF-001718,PRJ-074,2024-11-30,65376400,65376400,77449800,100.0,79773300,3787500,2024-11-22,4,88000,1006900
PERF-001719,PRJ-075,2023-12-31,227100,186600,217600,0.2,18909800,214100,2025-11-16,2,0,0
PERF-001720,PRJ-075,2024-01-31,1525200,1256900,1480700,1.2,32119400,415300,2025-11-16,2,0,0
PERF-001721,PRJ-075,2024-02-29,3697200,3055900,3594900,2.9,32119400,441900,2025-11-16,2,0,0
PERF-001722,PRJ-075,2024-03-31,6939700,5755100,6682500,5.5,35600900,763800,2025-11-17,4,0,416600
PERF-001723,PRJ-075,2024-04-30,10882900,9056200,10767800,8.6,40572300,1373400,2025-11-20,3,376200,416600
PERF-001724,PRJ-075,2024-05-31,15683900,13100600,15496600,12.5,40771000,1373400,2025-11-23,3,376200,738600
PERF-001725,PRJ-075,2024-06-30,20931400,17552000,20776500,16.7,48729900,1373400,2025-11-27,3,376200,738600
PERF-001726,PRJ-075,2024-07-31,26869400,22628500,27498900,21.6,54016800,1958900,2025-12-02,5,376200,738600
PERF-001727,PRJ-075,2024-08-31,33223500,28109400,33555200,26.8,60688200,2266600,2025-12-06,3,376200,738600
PERF-001728,PRJ-075,2024-09-30,39666500,33722400,41038500,32.1,67773600,2537300,2025-12-11,6,856600,738600
PERF-001729,PRJ-075,2024-10-31,46521700,39763000,48165300,37.9,67773600,3082600,2025-12-17,5,856600,738600
PERF-001730,PRJ-075,2024-11-30,53245500,45766100,55990800,43.6,86575100,3137000,2025-12-22,5,856600,738600
PERF-001731,PRJ-075,2024-12-31,60180300,52053100,64914000,49.6,95015600,3374600,2025-12-27,4,856600,738600
PERF-001732,PRJ-075,2025-01-31,66993800,58345400,74796500,55.6,111295200,3842300,2026-01-02,7,856600,969000
PERF-001733,PRJ-075,2025-02-28,72953300,63965900,79183500,61.0,111295200,4301700,2026-01-07,5,856600,969000
PERF-001734,PRJ-075,2025-03-31,79235400,70044700,92517200,66.8,122134900,4695600,2026-01-12,6,856600,969000
PERF-001735,PRJ-075,2025-04-30,84899600,75709500,97804800,72.2,132472900,5060600,2026-01-17,7,856600,969000
PERF-001736,PRJ-075,2025-05-31,90217500,81259300,103446700,77.4,132472900,5588000,2026-01-22,6,856600,969000
PERF-001737,PRJ-075,2025-06-30,94744600,86260800,110321600,82.2,132472900,5960500,2026-01-24,6,856600,969000
PERF-001738,PRJ-075,2025-07-31,98676800,90968600,118461900,86.7,140728200,6424700,2026-01-24,6,856600,969000
PERF-001739,PRJ-075,2025-08-31,101743200,95128400,123434000,90.7,140728200,6725300,2026-01-24,6,856600,2468400
PERF-001740,PRJ-075,2025-09-30,103783700,98556100,132902100,93.9,145727700,6814200,2026-01-24,6,856600,2468400
PERF-001741,PRJ-075,2025-10-31,104828400,101401500,135419900,96.6,145727700,7382000,2026-01-24,7,856600,3537400
PERF-001742,PRJ-075,2025-11-30,104919600,103405500,138086600,98.6,145727700,7382000,2026-01-24,7,856600,3537400
PERF-001743,PRJ-075,2025-12-31,104919600,104623200,139014400,99.7,145727700,7382000,2026-01-24,8,856600,3537400
